"Plot Title: 26deg"
"#","Date Time, GMT+09:30","Temp, °C (LGR S/N: 10484777, SEN S/N: 10484777)","Intensity, Lux (LGR S/N: 10484777, SEN S/N: 10484777)","Coupler Detached (LGR S/N: 10484777)","Coupler Attached (LGR S/N: 10484777)"
69,06/13/14 08:20:23  PM,26.390,0.0,,
70,06/13/14 08:21:23  PM,26.488,0.0,,
71,06/13/14 08:22:23  PM,26.488,0.0,,
72,06/13/14 08:23:23  PM,26.488,0.0,,
73,06/13/14 08:24:23  PM,26.585,0.0,,
74,06/13/14 08:25:23  PM,26.585,0.0,,
75,06/13/14 08:26:23  PM,26.585,0.0,,
76,06/13/14 08:27:23  PM,26.488,0.0,,
77,06/13/14 08:28:23  PM,26.488,0.0,,
78,06/13/14 08:29:23  PM,26.488,0.0,,
79,06/13/14 08:30:23  PM,26.488,0.0,,
80,06/13/14 08:31:23  PM,26.488,0.0,,
81,06/13/14 08:32:23  PM,26.390,0.0,,
82,06/13/14 08:33:23  PM,26.390,0.0,,
83,06/13/14 08:34:23  PM,26.390,0.0,,
84,06/13/14 08:35:23  PM,26.390,0.0,,
85,06/13/14 08:36:23  PM,26.390,0.0,,
86,06/13/14 08:37:23  PM,26.390,0.0,,
87,06/13/14 08:38:23  PM,26.390,0.0,,
88,06/13/14 08:39:23  PM,26.390,0.0,,
89,06/13/14 08:40:23  PM,26.390,0.0,,
90,06/13/14 08:41:23  PM,26.390,0.0,,
91,06/13/14 08:42:23  PM,26.390,0.0,,
92,06/13/14 08:43:23  PM,26.390,0.0,,
93,06/13/14 08:44:23  PM,26.488,0.0,,
94,06/13/14 08:45:23  PM,26.488,0.0,,
95,06/13/14 08:46:23  PM,26.488,0.0,,
96,06/13/14 08:47:23  PM,26.488,0.0,,
97,06/13/14 08:48:23  PM,26.488,0.0,,
98,06/13/14 08:49:23  PM,26.488,0.0,,
99,06/13/14 08:50:23  PM,26.585,0.0,,
100,06/13/14 08:51:23  PM,26.585,0.0,,
101,06/13/14 08:52:23  PM,26.585,0.0,,
102,06/13/14 08:53:23  PM,26.585,0.0,,
103,06/13/14 08:54:23  PM,26.585,0.0,,
104,06/13/14 08:55:23  PM,26.683,0.0,,
105,06/13/14 08:56:23  PM,26.683,0.0,,
106,06/13/14 08:57:23  PM,26.683,0.0,,
107,06/13/14 08:58:23  PM,26.683,0.0,,
108,06/13/14 08:59:23  PM,26.683,0.0,,
109,06/13/14 09:00:23  PM,26.781,0.0,,
110,06/13/14 09:01:23  PM,26.781,0.0,,
111,06/13/14 09:02:23  PM,26.781,0.0,,
112,06/13/14 09:03:23  PM,26.683,0.0,,
113,06/13/14 09:04:23  PM,26.683,0.0,,
114,06/13/14 09:05:23  PM,26.683,0.0,,
115,06/13/14 09:06:23  PM,26.683,0.0,,
116,06/13/14 09:07:23  PM,26.585,0.0,,
117,06/13/14 09:08:23  PM,26.585,0.0,,
118,06/13/14 09:09:23  PM,26.585,0.0,,
119,06/13/14 09:10:23  PM,26.488,0.0,,
120,06/13/14 09:11:23  PM,26.488,0.0,,
121,06/13/14 09:12:23  PM,26.488,0.0,,
122,06/13/14 09:13:23  PM,26.488,0.0,,
123,06/13/14 09:14:23  PM,26.488,0.0,,
124,06/13/14 09:15:23  PM,26.488,0.0,,
125,06/13/14 09:16:23  PM,26.488,0.0,,
126,06/13/14 09:17:23  PM,26.488,0.0,,
127,06/13/14 09:18:23  PM,26.488,0.0,,
128,06/13/14 09:19:23  PM,26.488,0.0,,
129,06/13/14 09:20:23  PM,26.488,0.0,,
130,06/13/14 09:21:23  PM,26.585,0.0,,
131,06/13/14 09:22:23  PM,26.585,0.0,,
132,06/13/14 09:23:23  PM,26.585,0.0,,
133,06/13/14 09:24:23  PM,26.585,0.0,,
134,06/13/14 09:25:23  PM,26.585,0.0,,
135,06/13/14 09:26:23  PM,26.585,0.0,,
136,06/13/14 09:27:23  PM,26.585,0.0,,
137,06/13/14 09:28:23  PM,26.585,0.0,,
138,06/13/14 09:29:23  PM,26.683,0.0,,
139,06/13/14 09:30:23  PM,26.683,0.0,,
140,06/13/14 09:31:23  PM,26.683,0.0,,
141,06/13/14 09:32:23  PM,26.683,0.0,,
142,06/13/14 09:33:23  PM,26.683,0.0,,
143,06/13/14 09:34:23  PM,26.781,0.0,,
144,06/13/14 09:35:23  PM,26.781,0.0,,
145,06/13/14 09:36:23  PM,26.781,0.0,,
146,06/13/14 09:37:23  PM,26.781,0.0,,
147,06/13/14 09:38:23  PM,26.781,0.0,,
148,06/13/14 09:39:23  PM,26.683,0.0,,
149,06/13/14 09:40:23  PM,26.683,0.0,,
150,06/13/14 09:41:23  PM,26.683,0.0,,
151,06/13/14 09:42:23  PM,26.585,0.0,,
152,06/13/14 09:43:23  PM,26.585,0.0,,
153,06/13/14 09:44:23  PM,26.585,0.0,,
154,06/13/14 09:45:23  PM,26.585,0.0,,
155,06/13/14 09:46:23  PM,26.585,0.0,,
156,06/13/14 09:47:23  PM,26.488,0.0,,
157,06/13/14 09:48:23  PM,26.488,0.0,,
158,06/13/14 09:49:23  PM,26.488,0.0,,
159,06/13/14 09:50:23  PM,26.488,0.0,,
160,06/13/14 09:51:23  PM,26.488,0.0,,
161,06/13/14 09:52:23  PM,26.488,0.0,,
162,06/13/14 09:53:23  PM,26.488,0.0,,
163,06/13/14 09:54:23  PM,26.488,0.0,,
164,06/13/14 09:55:23  PM,26.488,0.0,,
165,06/13/14 09:56:23  PM,26.488,0.0,,
166,06/13/14 09:57:23  PM,26.585,0.0,,
167,06/13/14 09:58:23  PM,26.585,0.0,,
168,06/13/14 09:59:23  PM,26.585,0.0,,
169,06/13/14 10:00:23  PM,26.585,0.0,,
170,06/13/14 10:01:23  PM,26.585,0.0,,
171,06/13/14 10:02:23  PM,26.585,0.0,,
172,06/13/14 10:03:23  PM,26.585,0.0,,
173,06/13/14 10:04:23  PM,26.683,0.0,,
174,06/13/14 10:05:23  PM,26.683,0.0,,
175,06/13/14 10:06:23  PM,26.683,0.0,,
176,06/13/14 10:07:23  PM,26.683,0.0,,
177,06/13/14 10:08:23  PM,26.683,0.0,,
178,06/13/14 10:09:23  PM,26.683,0.0,,
179,06/13/14 10:10:23  PM,26.781,0.0,,
180,06/13/14 10:11:23  PM,26.781,0.0,,
181,06/13/14 10:12:23  PM,26.781,0.0,,
182,06/13/14 10:13:23  PM,26.781,0.0,,
183,06/13/14 10:14:23  PM,26.781,0.0,,
184,06/13/14 10:15:23  PM,26.879,0.0,,
185,06/13/14 10:16:23  PM,26.879,0.0,,
186,06/13/14 10:17:23  PM,26.781,0.0,,
187,06/13/14 10:18:23  PM,26.781,0.0,,
188,06/13/14 10:19:23  PM,26.781,0.0,,
189,06/13/14 10:20:23  PM,26.683,0.0,,
190,06/13/14 10:21:23  PM,26.683,0.0,,
191,06/13/14 10:22:23  PM,26.683,0.0,,
192,06/13/14 10:23:23  PM,26.683,0.0,,
193,06/13/14 10:24:23  PM,26.585,0.0,,
194,06/13/14 10:25:23  PM,26.585,0.0,,
195,06/13/14 10:26:23  PM,26.585,0.0,,
196,06/13/14 10:27:23  PM,26.585,0.0,,
197,06/13/14 10:28:23  PM,26.585,0.0,,
198,06/13/14 10:29:23  PM,26.585,0.0,,
199,06/13/14 10:30:23  PM,26.585,0.0,,
200,06/13/14 10:31:23  PM,26.585,0.0,,
201,06/13/14 10:32:23  PM,26.585,0.0,,
202,06/13/14 10:33:23  PM,26.585,0.0,,
203,06/13/14 10:34:23  PM,26.585,0.0,,
204,06/13/14 10:35:23  PM,26.585,0.0,,
205,06/13/14 10:36:23  PM,26.585,0.0,,
206,06/13/14 10:37:23  PM,26.585,0.0,,
207,06/13/14 10:38:23  PM,26.585,0.0,,
208,06/13/14 10:39:23  PM,26.585,0.0,,
209,06/13/14 10:40:23  PM,26.585,0.0,,
210,06/13/14 10:41:23  PM,26.585,0.0,,
211,06/13/14 10:42:23  PM,26.683,0.0,,
212,06/13/14 10:43:23  PM,26.683,0.0,,
213,06/13/14 10:44:23  PM,26.683,0.0,,
214,06/13/14 10:45:23  PM,26.683,0.0,,
215,06/13/14 10:46:23  PM,26.683,0.0,,
216,06/13/14 10:47:23  PM,26.683,0.0,,
217,06/13/14 10:48:23  PM,26.781,0.0,,
218,06/13/14 10:49:23  PM,26.781,0.0,,
219,06/13/14 10:50:23  PM,26.781,0.0,,
220,06/13/14 10:51:23  PM,26.781,0.0,,
221,06/13/14 10:52:23  PM,26.781,0.0,,
222,06/13/14 10:53:23  PM,26.781,0.0,,
223,06/13/14 10:54:23  PM,26.781,0.0,,
224,06/13/14 10:55:23  PM,26.781,0.0,,
225,06/13/14 10:56:23  PM,26.781,0.0,,
226,06/13/14 10:57:23  PM,26.781,0.0,,
227,06/13/14 10:58:23  PM,26.683,0.0,,
228,06/13/14 10:59:23  PM,26.683,0.0,,
229,06/13/14 11:00:23  PM,26.683,0.0,,
230,06/13/14 11:01:23  PM,26.585,0.0,,
231,06/13/14 11:02:23  PM,26.585,0.0,,
232,06/13/14 11:03:23  PM,26.585,0.0,,
233,06/13/14 11:04:23  PM,26.585,0.0,,
234,06/13/14 11:05:23  PM,26.585,0.0,,
235,06/13/14 11:06:23  PM,26.585,0.0,,
236,06/13/14 11:07:23  PM,26.585,0.0,,
237,06/13/14 11:08:23  PM,26.585,0.0,,
238,06/13/14 11:09:23  PM,26.488,0.0,,
239,06/13/14 11:10:23  PM,26.585,0.0,,
240,06/13/14 11:11:23  PM,26.585,0.0,,
241,06/13/14 11:12:23  PM,26.585,0.0,,
242,06/13/14 11:13:23  PM,26.585,0.0,,
243,06/13/14 11:14:23  PM,26.585,0.0,,
244,06/13/14 11:15:23  PM,26.585,0.0,,
245,06/13/14 11:16:23  PM,26.585,0.0,,
246,06/13/14 11:17:23  PM,26.585,0.0,,
247,06/13/14 11:18:23  PM,26.585,0.0,,
248,06/13/14 11:19:23  PM,26.585,0.0,,
249,06/13/14 11:20:23  PM,26.683,0.0,,
250,06/13/14 11:21:23  PM,26.683,0.0,,
251,06/13/14 11:22:23  PM,26.683,0.0,,
252,06/13/14 11:23:23  PM,26.683,0.0,,
253,06/13/14 11:24:23  PM,26.683,0.0,,
254,06/13/14 11:25:23  PM,26.683,0.0,,
255,06/13/14 11:26:23  PM,26.683,0.0,,
256,06/13/14 11:27:23  PM,26.781,0.0,,
257,06/13/14 11:28:23  PM,26.781,0.0,,
258,06/13/14 11:29:23  PM,26.781,0.0,,
259,06/13/14 11:30:23  PM,26.781,0.0,,
260,06/13/14 11:31:23  PM,26.781,0.0,,
261,06/13/14 11:32:23  PM,26.879,0.0,,
262,06/13/14 11:33:23  PM,26.879,0.0,,
263,06/13/14 11:34:23  PM,26.781,0.0,,
264,06/13/14 11:35:23  PM,26.781,0.0,,
265,06/13/14 11:36:23  PM,26.781,0.0,,
266,06/13/14 11:37:23  PM,26.683,0.0,,
267,06/13/14 11:38:23  PM,26.683,0.0,,
268,06/13/14 11:39:23  PM,26.683,0.0,,
269,06/13/14 11:40:23  PM,26.585,0.0,,
270,06/13/14 11:41:23  PM,26.585,0.0,,
271,06/13/14 11:42:23  PM,26.585,0.0,,
272,06/13/14 11:43:23  PM,26.585,0.0,,
273,06/13/14 11:44:23  PM,26.585,0.0,,
274,06/13/14 11:45:23  PM,26.585,0.0,,
275,06/13/14 11:46:23  PM,26.585,0.0,,
276,06/13/14 11:47:23  PM,26.585,0.0,,
277,06/13/14 11:48:23  PM,26.585,0.0,,
278,06/13/14 11:49:23  PM,26.585,0.0,,
279,06/13/14 11:50:23  PM,26.585,0.0,,
280,06/13/14 11:51:23  PM,26.585,0.0,,
281,06/13/14 11:52:23  PM,26.585,0.0,,
282,06/13/14 11:53:23  PM,26.585,0.0,,
283,06/13/14 11:54:23  PM,26.585,0.0,,
284,06/13/14 11:55:23  PM,26.585,0.0,,
285,06/13/14 11:56:23  PM,26.585,0.0,,
286,06/13/14 11:57:23  PM,26.683,0.0,,
287,06/13/14 11:58:23  PM,26.683,0.0,,
288,06/13/14 11:59:23  PM,26.683,0.0,,
289,06/14/14 12:00:23  AM,26.683,0.0,,
290,06/14/14 12:01:23  AM,26.683,0.0,,
291,06/14/14 12:02:23  AM,26.683,0.0,,
292,06/14/14 12:03:23  AM,26.683,0.0,,
293,06/14/14 12:04:23  AM,26.781,0.0,,
294,06/14/14 12:05:23  AM,26.781,0.0,,
295,06/14/14 12:06:23  AM,26.781,0.0,,
296,06/14/14 12:07:23  AM,26.781,0.0,,
297,06/14/14 12:08:23  AM,26.781,0.0,,
298,06/14/14 12:09:23  AM,26.781,0.0,,
299,06/14/14 12:10:23  AM,26.781,0.0,,
300,06/14/14 12:11:23  AM,26.781,0.0,,
301,06/14/14 12:12:23  AM,26.781,0.0,,
302,06/14/14 12:13:23  AM,26.683,0.0,,
303,06/14/14 12:14:23  AM,26.683,0.0,,
304,06/14/14 12:15:23  AM,26.683,0.0,,
305,06/14/14 12:16:23  AM,26.585,0.0,,
306,06/14/14 12:17:23  AM,26.585,0.0,,
307,06/14/14 12:18:23  AM,26.585,0.0,,
308,06/14/14 12:19:23  AM,26.585,0.0,,
309,06/14/14 12:20:23  AM,26.585,0.0,,
310,06/14/14 12:21:23  AM,26.585,0.0,,
311,06/14/14 12:22:23  AM,26.585,0.0,,
312,06/14/14 12:23:23  AM,26.488,0.0,,
313,06/14/14 12:24:23  AM,26.488,0.0,,
314,06/14/14 12:25:23  AM,26.488,0.0,,
315,06/14/14 12:26:23  AM,26.488,0.0,,
316,06/14/14 12:27:23  AM,26.585,0.0,,
317,06/14/14 12:28:23  AM,26.585,0.0,,
318,06/14/14 12:29:23  AM,26.585,0.0,,
319,06/14/14 12:30:23  AM,26.585,0.0,,
320,06/14/14 12:31:23  AM,26.585,0.0,,
321,06/14/14 12:32:23  AM,26.585,0.0,,
322,06/14/14 12:33:23  AM,26.585,0.0,,
323,06/14/14 12:34:23  AM,26.585,0.0,,
324,06/14/14 12:35:23  AM,26.585,0.0,,
325,06/14/14 12:36:23  AM,26.585,0.0,,
326,06/14/14 12:37:23  AM,26.683,0.0,,
327,06/14/14 12:38:23  AM,26.683,0.0,,
328,06/14/14 12:39:23  AM,26.683,0.0,,
329,06/14/14 12:40:23  AM,26.683,0.0,,
330,06/14/14 12:41:23  AM,26.683,0.0,,
331,06/14/14 12:42:23  AM,26.683,0.0,,
332,06/14/14 12:43:23  AM,26.781,0.0,,
333,06/14/14 12:44:23  AM,26.781,0.0,,
334,06/14/14 12:45:23  AM,26.781,0.0,,
335,06/14/14 12:46:23  AM,26.781,0.0,,
336,06/14/14 12:47:23  AM,26.781,0.0,,
337,06/14/14 12:48:23  AM,26.781,0.0,,
338,06/14/14 12:49:23  AM,26.781,0.0,,
339,06/14/14 12:50:23  AM,26.781,0.0,,
340,06/14/14 12:51:23  AM,26.781,0.0,,
341,06/14/14 12:52:23  AM,26.683,0.0,,
342,06/14/14 12:53:23  AM,26.683,0.0,,
343,06/14/14 12:54:23  AM,26.683,0.0,,
344,06/14/14 12:55:23  AM,26.585,0.0,,
345,06/14/14 12:56:23  AM,26.585,0.0,,
346,06/14/14 12:57:23  AM,26.585,0.0,,
347,06/14/14 12:58:23  AM,26.585,0.0,,
348,06/14/14 12:59:23  AM,26.585,0.0,,
349,06/14/14 01:00:23  AM,26.585,0.0,,
350,06/14/14 01:01:23  AM,26.585,0.0,,
351,06/14/14 01:02:23  AM,26.585,0.0,,
352,06/14/14 01:03:23  AM,26.585,0.0,,
353,06/14/14 01:04:23  AM,26.585,0.0,,
354,06/14/14 01:05:23  AM,26.585,0.0,,
355,06/14/14 01:06:23  AM,26.585,0.0,,
356,06/14/14 01:07:23  AM,26.585,0.0,,
357,06/14/14 01:08:23  AM,26.585,0.0,,
358,06/14/14 01:09:23  AM,26.585,0.0,,
359,06/14/14 01:10:23  AM,26.585,0.0,,
360,06/14/14 01:11:23  AM,26.585,0.0,,
361,06/14/14 01:12:23  AM,26.683,0.0,,
362,06/14/14 01:13:23  AM,26.683,0.0,,
363,06/14/14 01:14:23  AM,26.683,0.0,,
364,06/14/14 01:15:23  AM,26.683,0.0,,
365,06/14/14 01:16:23  AM,26.683,0.0,,
366,06/14/14 01:17:23  AM,26.683,0.0,,
367,06/14/14 01:18:23  AM,26.683,0.0,,
368,06/14/14 01:19:23  AM,26.781,0.0,,
369,06/14/14 01:20:23  AM,26.781,0.0,,
370,06/14/14 01:21:23  AM,26.781,0.0,,
371,06/14/14 01:22:23  AM,26.781,0.0,,
372,06/14/14 01:23:23  AM,26.781,0.0,,
373,06/14/14 01:24:23  AM,26.781,0.0,,
374,06/14/14 01:25:23  AM,26.781,0.0,,
375,06/14/14 01:26:23  AM,26.781,0.0,,
376,06/14/14 01:27:23  AM,26.781,0.0,,
377,06/14/14 01:28:23  AM,26.781,0.0,,
378,06/14/14 01:29:23  AM,26.683,0.0,,
379,06/14/14 01:30:23  AM,26.683,0.0,,
380,06/14/14 01:31:23  AM,26.683,0.0,,
381,06/14/14 01:32:23  AM,26.585,0.0,,
382,06/14/14 01:33:23  AM,26.585,0.0,,
383,06/14/14 01:34:23  AM,26.585,0.0,,
384,06/14/14 01:35:23  AM,26.585,0.0,,
385,06/14/14 01:36:23  AM,26.585,0.0,,
386,06/14/14 01:37:23  AM,26.585,0.0,,
387,06/14/14 01:38:23  AM,26.585,0.0,,
388,06/14/14 01:39:23  AM,26.585,0.0,,
389,06/14/14 01:40:23  AM,26.585,0.0,,
390,06/14/14 01:41:23  AM,26.585,0.0,,
391,06/14/14 01:42:23  AM,26.585,0.0,,
392,06/14/14 01:43:23  AM,26.585,0.0,,
393,06/14/14 01:44:23  AM,26.585,0.0,,
394,06/14/14 01:45:23  AM,26.585,0.0,,
395,06/14/14 01:46:23  AM,26.585,0.0,,
396,06/14/14 01:47:23  AM,26.585,0.0,,
397,06/14/14 01:48:23  AM,26.585,0.0,,
398,06/14/14 01:49:23  AM,26.585,0.0,,
399,06/14/14 01:50:23  AM,26.683,0.0,,
400,06/14/14 01:51:23  AM,26.683,0.0,,
401,06/14/14 01:52:23  AM,26.683,0.0,,
402,06/14/14 01:53:23  AM,26.683,0.0,,
403,06/14/14 01:54:23  AM,26.683,0.0,,
404,06/14/14 01:55:23  AM,26.683,0.0,,
405,06/14/14 01:56:23  AM,26.781,0.0,,
406,06/14/14 01:57:23  AM,26.781,0.0,,
407,06/14/14 01:58:23  AM,26.781,0.0,,
408,06/14/14 01:59:23  AM,26.781,0.0,,
409,06/14/14 02:00:23  AM,26.781,0.0,,
410,06/14/14 02:01:23  AM,26.781,0.0,,
411,06/14/14 02:02:23  AM,26.781,0.0,,
412,06/14/14 02:03:23  AM,26.781,0.0,,
413,06/14/14 02:04:23  AM,26.781,0.0,,
414,06/14/14 02:05:23  AM,26.781,0.0,,
415,06/14/14 02:06:23  AM,26.683,0.0,,
416,06/14/14 02:07:23  AM,26.683,0.0,,
417,06/14/14 02:08:23  AM,26.683,0.0,,
418,06/14/14 02:09:23  AM,26.585,0.0,,
419,06/14/14 02:10:23  AM,26.585,0.0,,
420,06/14/14 02:11:23  AM,26.585,0.0,,
421,06/14/14 02:12:23  AM,26.585,0.0,,
422,06/14/14 02:13:23  AM,26.585,0.0,,
423,06/14/14 02:14:23  AM,26.585,0.0,,
424,06/14/14 02:15:23  AM,26.585,0.0,,
425,06/14/14 02:16:23  AM,26.585,0.0,,
426,06/14/14 02:17:23  AM,26.585,0.0,,
427,06/14/14 02:18:23  AM,26.585,0.0,,
428,06/14/14 02:19:23  AM,26.585,0.0,,
429,06/14/14 02:20:23  AM,26.585,0.0,,
430,06/14/14 02:21:23  AM,26.585,0.0,,
431,06/14/14 02:22:23  AM,26.585,0.0,,
432,06/14/14 02:23:23  AM,26.585,0.0,,
433,06/14/14 02:24:23  AM,26.585,0.0,,
434,06/14/14 02:25:23  AM,26.585,0.0,,
435,06/14/14 02:26:23  AM,26.585,0.0,,
436,06/14/14 02:27:23  AM,26.585,0.0,,
437,06/14/14 02:28:23  AM,26.585,0.0,,
438,06/14/14 02:29:23  AM,26.683,0.0,,
439,06/14/14 02:30:23  AM,26.683,0.0,,
440,06/14/14 02:31:23  AM,26.683,0.0,,
441,06/14/14 02:32:23  AM,26.683,0.0,,
442,06/14/14 02:33:23  AM,26.683,0.0,,
443,06/14/14 02:34:23  AM,26.683,0.0,,
444,06/14/14 02:35:23  AM,26.781,0.0,,
445,06/14/14 02:36:23  AM,26.781,0.0,,
446,06/14/14 02:37:23  AM,26.781,0.0,,
447,06/14/14 02:38:23  AM,26.781,0.0,,
448,06/14/14 02:39:23  AM,26.781,0.0,,
449,06/14/14 02:40:23  AM,26.879,0.0,,
450,06/14/14 02:41:23  AM,26.879,0.0,,
451,06/14/14 02:42:23  AM,26.879,0.0,,
452,06/14/14 02:43:23  AM,26.781,0.0,,
453,06/14/14 02:44:23  AM,26.781,0.0,,
454,06/14/14 02:45:23  AM,26.781,0.0,,
455,06/14/14 02:46:23  AM,26.683,0.0,,
456,06/14/14 02:47:23  AM,26.683,0.0,,
457,06/14/14 02:48:23  AM,26.683,0.0,,
458,06/14/14 02:49:23  AM,26.585,0.0,,
459,06/14/14 02:50:23  AM,26.585,0.0,,
460,06/14/14 02:51:23  AM,26.585,0.0,,
461,06/14/14 02:52:23  AM,26.585,0.0,,
462,06/14/14 02:53:23  AM,26.585,0.0,,
463,06/14/14 02:54:23  AM,26.585,0.0,,
464,06/14/14 02:55:23  AM,26.585,0.0,,
465,06/14/14 02:56:23  AM,26.585,0.0,,
466,06/14/14 02:57:23  AM,26.585,0.0,,
467,06/14/14 02:58:23  AM,26.585,0.0,,
468,06/14/14 02:59:23  AM,26.585,0.0,,
469,06/14/14 03:00:23  AM,26.585,0.0,,
470,06/14/14 03:01:23  AM,26.585,0.0,,
471,06/14/14 03:02:23  AM,26.585,0.0,,
472,06/14/14 03:03:23  AM,26.585,0.0,,
473,06/14/14 03:04:23  AM,26.585,0.0,,
474,06/14/14 03:05:23  AM,26.585,0.0,,
475,06/14/14 03:06:23  AM,26.683,0.0,,
476,06/14/14 03:07:23  AM,26.683,0.0,,
477,06/14/14 03:08:23  AM,26.683,0.0,,
478,06/14/14 03:09:23  AM,26.683,0.0,,
479,06/14/14 03:10:23  AM,26.683,0.0,,
480,06/14/14 03:11:23  AM,26.683,0.0,,
481,06/14/14 03:12:23  AM,26.781,0.0,,
482,06/14/14 03:13:23  AM,26.781,0.0,,
483,06/14/14 03:14:23  AM,26.781,0.0,,
484,06/14/14 03:15:23  AM,26.781,0.0,,
485,06/14/14 03:16:23  AM,26.781,0.0,,
486,06/14/14 03:17:23  AM,26.781,0.0,,
487,06/14/14 03:18:23  AM,26.879,0.0,,
488,06/14/14 03:19:23  AM,26.879,0.0,,
489,06/14/14 03:20:23  AM,26.879,0.0,,
490,06/14/14 03:21:23  AM,26.781,0.0,,
491,06/14/14 03:22:23  AM,26.781,0.0,,
492,06/14/14 03:23:23  AM,26.781,0.0,,
493,06/14/14 03:24:23  AM,26.683,0.0,,
494,06/14/14 03:25:23  AM,26.683,0.0,,
495,06/14/14 03:26:23  AM,26.683,0.0,,
496,06/14/14 03:27:23  AM,26.683,0.0,,
497,06/14/14 03:28:23  AM,26.585,0.0,,
498,06/14/14 03:29:23  AM,26.585,0.0,,
499,06/14/14 03:30:23  AM,26.585,0.0,,
500,06/14/14 03:31:23  AM,26.585,0.0,,
501,06/14/14 03:32:23  AM,26.585,0.0,,
502,06/14/14 03:33:23  AM,26.585,0.0,,
503,06/14/14 03:34:23  AM,26.585,0.0,,
504,06/14/14 03:35:23  AM,26.585,0.0,,
505,06/14/14 03:36:23  AM,26.585,0.0,,
506,06/14/14 03:37:23  AM,26.585,0.0,,
507,06/14/14 03:38:23  AM,26.585,0.0,,
508,06/14/14 03:39:23  AM,26.585,0.0,,
