category	ID	term	count	genes	logFC	adj_pval	zscore
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.17042	-0.402743742	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.02425	-0.403681441	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.22767	-0.404408998	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.21619	-0.405436309	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.01628	-0.407343131	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.02850	-0.407916449	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.17043	-0.422812408	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.01483	-0.434468675	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.00875	-0.439113817	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.09057	-0.445691382	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.18234	-0.446359099	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.17253	-0.449343495	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.14864	-0.45716995	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.00371	-0.459333343	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.07509	-0.461022205	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.17925	-0.464042166	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.13323	-0.481927059	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.04506	-0.486327746	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.05795	-0.491372916	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.11746	-0.51155399	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.09147	-0.512702009	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.05853	-0.519699869	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.06008	-0.526682961	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.09482	-0.533242703	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.08118	-0.535403464	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.12149	-0.539691983	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.07420	-0.542790585	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.00772	-0.543659014	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.19715	-0.54591913	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.19829	-0.549388156	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.20591	-0.557757036	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.07730	-0.559723198	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.15215	-0.562864453	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.13524	-0.566251564	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.20028	-0.577905346	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.06506	-0.578529852	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.17730	-0.58052262	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.06549	-0.58272784	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.24463	-0.586278143	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.14322	-0.596117623	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.08506	-0.598786662	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.02501	-0.603313133	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.01247	-0.603445539	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.06376	-0.610425985	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.00999	-0.612663374	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.08496	-0.61314786	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.21303	-0.613358385	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.10168	-0.634229131	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.02314	-0.6365013	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.00181	-0.636693603	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.14677	-0.656558637	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.20029	-0.691813359	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.12352	-0.695335756	9.214670165	-7.005888539
CC	GO:0005740	mitochondrial envelope	97	AUG_V2A.15570	-0.715198038	9.214670165	-7.005888539
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.05783	0.330845407	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.17726	-0.244617217	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.15047	-0.273856529	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.21456	-0.279104844	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.03418	-0.280326886	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.15228	-0.281185695	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.05513	-0.293619438	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.18158	-0.300550783	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.06304	-0.307835452	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.11900	-0.320676373	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.13600	-0.366371774	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.08881	-0.378376364	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.12058	-0.38795528	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.08685	-0.396240518	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.21917	-0.400038947	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.02425	-0.403681441	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.22767	-0.404408998	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.01628	-0.407343131	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.02850	-0.407916449	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.10903	-0.417967675	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.13262	-0.429865264	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.05886	-0.436461	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.09057	-0.445691382	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.03905	-0.446323002	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.18234	-0.446359099	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.00371	-0.459333343	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.07509	-0.461022205	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.11405	-0.465007663	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.13323	-0.481927059	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.15754	-0.498588199	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.20577	-0.500061591	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.11746	-0.51155399	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.06008	-0.526682961	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.08118	-0.535403464	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.12149	-0.539691983	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.00772	-0.543659014	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.07730	-0.559723198	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.15215	-0.562864453	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.20028	-0.577905346	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.06506	-0.578529852	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.17730	-0.58052262	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.24463	-0.586278143	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.14322	-0.596117623	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.02501	-0.603313133	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.02111	-0.605881953	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.06376	-0.610425985	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.00999	-0.612663374	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.23097	-0.623536237	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.14677	-0.656558637	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.20029	-0.691813359	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.12352	-0.695335756	15.78515615	-6.933752453
CC	GO:0098798	mitochondrial protein complex	52	AUG_V2A.15570	-0.715198038	15.78515615	-6.933752453
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17631	-0.456835298	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.11227	0.236648175	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.02795	0.961435852	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.16555	0.804918029	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.13700	0.546484813	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.01024	0.532434046	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00547	0.483992235	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.18754	0.479437896	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.18957	0.438172268	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17004	0.356023515	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.05522	0.351170186	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.05783	0.330845407	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.13789	0.264947316	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.12529	0.263601563	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06198	-0.209794622	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.21018	-0.242211216	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17726	-0.244617217	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.01553	-0.248309694	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00071	-0.270459714	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.09437	-0.270633971	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.15047	-0.273856529	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.21456	-0.279104844	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.03418	-0.280326886	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.15228	-0.281185695	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.21272	-0.28581134	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.03085	-0.293715109	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.10283	-0.299539446	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06518	-0.301881263	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.01811	-0.313989957	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.11900	-0.320676373	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.24378	-0.323601906	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.08139	-0.336496578	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.19830	-0.347112263	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.01906	-0.350865582	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.13600	-0.366371774	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.08881	-0.378376364	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.12058	-0.38795528	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.22914	-0.394544777	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.08685	-0.396240518	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06769	-0.397733994	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.11285	-0.40024328	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.02425	-0.403681441	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.22767	-0.404408998	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.01628	-0.407343131	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.02850	-0.407916449	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17043	-0.422812408	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00875	-0.439113817	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.09057	-0.445691382	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.18234	-0.446359099	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17253	-0.449343495	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00371	-0.459333343	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.07509	-0.461022205	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17925	-0.464042166	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.13323	-0.481927059	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.04506	-0.486327746	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.05795	-0.491372916	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.11746	-0.51155399	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.09147	-0.512702009	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.05853	-0.519699869	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06008	-0.526682961	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.09482	-0.533242703	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.08118	-0.535403464	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.12149	-0.539691983	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.07420	-0.542790585	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00772	-0.543659014	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.19715	-0.54591913	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.19829	-0.549388156	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.20591	-0.557757036	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.07730	-0.559723198	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.15215	-0.562864453	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.13524	-0.566251564	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.20028	-0.577905346	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06506	-0.578529852	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.17730	-0.58052262	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06549	-0.58272784	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.24463	-0.586278143	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.14322	-0.596117623	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.08506	-0.598786662	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.02501	-0.603313133	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.01247	-0.603445539	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.06376	-0.610425985	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00999	-0.612663374	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.08496	-0.61314786	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.21303	-0.613358385	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.10168	-0.634229131	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.02314	-0.6365013	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.00181	-0.636693603	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.14677	-0.656558637	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.20029	-0.691813359	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.12352	-0.695335756	8.503070352	-6.813851439
CC	GO:0031966	mitochondrial membrane	91	AUG_V2A.15570	-0.715198038	8.503070352	-6.813851439
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.17631	-0.456835298	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.02795	0.961435852	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.01024	0.532434046	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.00547	0.483992235	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.18957	0.438172268	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.17004	0.356023515	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.05522	0.351170186	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.05783	0.330845407	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.06198	-0.209794622	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.21018	-0.242211216	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.17726	-0.244617217	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.00071	-0.270459714	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.15047	-0.273856529	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.03418	-0.280326886	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.15228	-0.281185695	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.21272	-0.28581134	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.10283	-0.299539446	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.06518	-0.301881263	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.11900	-0.320676373	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.24378	-0.323601906	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.08139	-0.336496578	8.297569464	-6.693280212
CC	GO:0005743	mitochondrial inner membrane	70	AUG_V2A.19830	-0.347112263	8.297569464	-6.693280212
