Category	ID	Term	GeneRatio	adj_pval	genes
BP	GO:0008015	blood circulation	118/5334	0.005230751	"aug_v2a.24061,aug_v2a.00669,aug_v2a.08964,aug_v2a.11622,aug_v2a.22370,aug_v2a.20157,aug_v2a.07175,aug_v2a.12053,aug_v2a.20651,aug_v2a.20650,aug_v2a.10132,aug_v2a.21686,aug_v2a.09683,aug_v2a.18630,aug_v2a.01963,aug_v2a.05369,aug_v2a.22367,aug_v2a.09818,aug_v2a.22125,aug_v2a.03470,aug_v2a.06239,aug_v2a.02620,aug_v2a.16311,aug_v2a.22993,aug_v2a.10865,aug_v2a.14366,aug_v2a.04200,aug_v2a.24339,aug_v2a.12713,aug_v2a.03306,aug_v2a.02339,aug_v2a.19644,aug_v2a.07538,aug_v2a.18404,aug_v2a.22794,aug_v2a.14913,aug_v2a.06735,aug_v2a.05650,aug_v2a.17743,aug_v2a.07646,aug_v2a.08962,aug_v2a.08212,aug_v2a.02165,aug_v2a.04226,aug_v2a.03884,aug_v2a.08817,aug_v2a.12665,aug_v2a.12903,aug_v2a.11966,aug_v2a.04925,aug_v2a.17538,aug_v2a.12579,aug_v2a.04867,aug_v2a.17175,aug_v2a.09447,aug_v2a.15825,aug_v2a.12337,aug_v2a.22652,aug_v2a.14932,aug_v2a.21574,aug_v2a.06933,aug_v2a.21932,aug_v2a.22933,aug_v2a.09220,aug_v2a.01568,aug_v2a.11404,aug_v2a.22938,aug_v2a.05957,aug_v2a.22724,aug_v2a.18002,aug_v2a.05031,aug_v2a.16269,aug_v2a.22610,aug_v2a.14637,aug_v2a.11773,aug_v2a.11190,aug_v2a.15804,aug_v2a.02493,aug_v2a.14570,aug_v2a.06203,aug_v2a.00844,aug_v2a.15068,aug_v2a.18830,aug_v2a.01642,aug_v2a.07307,aug_v2a.21170,aug_v2a.06935,aug_v2a.14571,aug_v2a.23815,aug_v2a.11560,aug_v2a.20518,aug_v2a.16855,aug_v2a.22788,aug_v2a.02372,aug_v2a.02320,aug_v2a.08078,aug_v2a.00912,aug_v2a.05186,aug_v2a.12077,aug_v2a.18035,aug_v2a.16481,aug_v2a.10496,aug_v2a.14119,aug_v2a.02193,aug_v2a.03417,aug_v2a.08705,aug_v2a.13292,aug_v2a.20449,aug_v2a.20787,aug_v2a.19862,aug_v2a.12129,aug_v2a.20744,aug_v2a.19831,aug_v2a.05178,aug_v2a.24039,aug_v2a.12336,aug_v2a.16453,aug_v2a.21630"
BP	GO:0006820	anion transport	164/5334	0.005349969	"aug_v2a.21251,aug_v2a.23023,aug_v2a.15294,aug_v2a.04793,aug_v2a.08709,aug_v2a.08710,aug_v2a.11012,aug_v2a.05322,aug_v2a.09101,aug_v2a.03326,aug_v2a.16919,aug_v2a.24753,aug_v2a.01798,aug_v2a.12568,aug_v2a.14712,aug_v2a.23651,aug_v2a.07330,aug_v2a.18394,aug_v2a.20401,aug_v2a.00584,aug_v2a.00468,aug_v2a.13165,aug_v2a.07331,aug_v2a.01089,aug_v2a.19494,aug_v2a.06100,aug_v2a.16840,aug_v2a.24569,aug_v2a.08708,aug_v2a.15115,aug_v2a.11313,aug_v2a.08778,aug_v2a.14246,aug_v2a.06239,aug_v2a.08960,aug_v2a.05608,aug_v2a.16202,aug_v2a.16361,aug_v2a.15572,aug_v2a.13813,aug_v2a.12567,aug_v2a.22332,aug_v2a.16877,aug_v2a.18475,aug_v2a.11874,aug_v2a.05881,aug_v2a.07620,aug_v2a.08349,aug_v2a.04730,aug_v2a.02237,aug_v2a.19900,aug_v2a.09238,aug_v2a.11230,aug_v2a.08318,aug_v2a.08301,aug_v2a.08520,aug_v2a.02296,aug_v2a.08993,aug_v2a.07413,aug_v2a.11810,aug_v2a.08282,aug_v2a.12426,aug_v2a.20008,aug_v2a.00410,aug_v2a.02631,aug_v2a.11223,aug_v2a.01201,aug_v2a.03832,aug_v2a.23071,aug_v2a.14245,aug_v2a.02653,aug_v2a.04925,aug_v2a.19036,aug_v2a.18264,aug_v2a.07042,aug_v2a.04988,aug_v2a.11039,aug_v2a.11128,aug_v2a.21272,aug_v2a.04867,aug_v2a.02630,aug_v2a.09991,aug_v2a.05199,aug_v2a.09993,aug_v2a.10012,aug_v2a.17737,aug_v2a.07734,aug_v2a.02308,aug_v2a.14373,aug_v2a.12337,aug_v2a.02040,aug_v2a.22652,aug_v2a.08320,aug_v2a.23916,aug_v2a.01647,aug_v2a.00308,aug_v2a.10571,aug_v2a.07448,aug_v2a.07677,aug_v2a.14063,aug_v2a.09220,aug_v2a.16997,aug_v2a.04255,aug_v2a.21059,aug_v2a.12218,aug_v2a.10194,aug_v2a.16366,aug_v2a.19270,aug_v2a.15018,aug_v2a.15012,aug_v2a.07537,aug_v2a.09883,aug_v2a.18634,aug_v2a.05240,aug_v2a.04105,aug_v2a.18438,aug_v2a.10992,aug_v2a.08432,aug_v2a.06848,aug_v2a.08018,aug_v2a.06497,aug_v2a.18388,aug_v2a.18816,aug_v2a.23587,aug_v2a.03727,aug_v2a.02372,aug_v2a.03478,aug_v2a.18389,aug_v2a.12392,aug_v2a.13836,aug_v2a.05186,aug_v2a.09102,aug_v2a.12054,aug_v2a.09075,aug_v2a.24006,aug_v2a.18584,aug_v2a.00326,aug_v2a.18461,aug_v2a.08348,aug_v2a.22934,aug_v2a.19208,aug_v2a.13031,aug_v2a.01549,aug_v2a.09849,aug_v2a.22402,aug_v2a.22133,aug_v2a.14690,aug_v2a.09449,aug_v2a.02151,aug_v2a.07800,aug_v2a.15150,aug_v2a.24547,aug_v2a.15042,aug_v2a.12336,aug_v2a.23561,aug_v2a.04330,aug_v2a.15629,aug_v2a.01773,aug_v2a.24568,aug_v2a.20918,aug_v2a.23601,aug_v2a.01820,aug_v2a.10471,aug_v2a.01138"
BP	GO:0008218	bioluminescence	13/5334	0.005349969	"aug_v2a.24134,aug_v2a.07519,aug_v2a.14505,aug_v2a.23667,aug_v2a.07517,aug_v2a.14506,aug_v2a.23408,aug_v2a.22681,aug_v2a.21212,aug_v2a.07056,aug_v2a.07520,aug_v2a.06796,aug_v2a.07518"
BP	GO:0003013	circulatory system process	121/5334	0.005349969	"aug_v2a.24061,aug_v2a.00669,aug_v2a.08964,aug_v2a.11622,aug_v2a.22370,aug_v2a.20157,aug_v2a.07175,aug_v2a.12053,aug_v2a.20651,aug_v2a.20650,aug_v2a.10132,aug_v2a.21686,aug_v2a.09683,aug_v2a.18630,aug_v2a.01963,aug_v2a.05369,aug_v2a.22367,aug_v2a.09818,aug_v2a.22125,aug_v2a.03470,aug_v2a.06239,aug_v2a.02620,aug_v2a.16311,aug_v2a.22993,aug_v2a.10865,aug_v2a.14366,aug_v2a.04200,aug_v2a.24339,aug_v2a.12713,aug_v2a.03306,aug_v2a.02339,aug_v2a.19644,aug_v2a.07538,aug_v2a.18404,aug_v2a.22794,aug_v2a.14913,aug_v2a.21824,aug_v2a.06735,aug_v2a.05650,aug_v2a.17743,aug_v2a.07646,aug_v2a.08962,aug_v2a.08212,aug_v2a.02165,aug_v2a.04226,aug_v2a.03884,aug_v2a.08817,aug_v2a.12665,aug_v2a.12903,aug_v2a.11966,aug_v2a.04925,aug_v2a.17538,aug_v2a.12579,aug_v2a.04867,aug_v2a.17175,aug_v2a.09447,aug_v2a.15825,aug_v2a.12337,aug_v2a.22652,aug_v2a.14932,aug_v2a.21574,aug_v2a.06933,aug_v2a.21932,aug_v2a.22933,aug_v2a.09220,aug_v2a.01568,aug_v2a.11404,aug_v2a.22938,aug_v2a.05957,aug_v2a.22724,aug_v2a.18002,aug_v2a.05031,aug_v2a.16269,aug_v2a.22610,aug_v2a.14637,aug_v2a.11773,aug_v2a.11190,aug_v2a.15804,aug_v2a.02493,aug_v2a.14570,aug_v2a.06203,aug_v2a.00844,aug_v2a.15068,aug_v2a.18830,aug_v2a.01642,aug_v2a.07307,aug_v2a.21170,aug_v2a.06935,aug_v2a.14571,aug_v2a.23815,aug_v2a.11560,aug_v2a.20518,aug_v2a.16855,aug_v2a.22788,aug_v2a.02372,aug_v2a.02320,aug_v2a.08078,aug_v2a.00912,aug_v2a.05186,aug_v2a.12077,aug_v2a.18035,aug_v2a.16481,aug_v2a.10496,aug_v2a.14119,aug_v2a.02193,aug_v2a.03417,aug_v2a.08705,aug_v2a.13292,aug_v2a.20449,aug_v2a.20787,aug_v2a.19862,aug_v2a.12129,aug_v2a.20744,aug_v2a.19831,aug_v2a.01968,aug_v2a.05178,aug_v2a.24039,aug_v2a.12336,aug_v2a.16453,aug_v2a.08167,aug_v2a.21630"
BP	GO:0007214	gamma-aminobutyric acid signaling pathway	25/5334	0.005648828	"aug_v2a.19693,aug_v2a.05322,aug_v2a.14712,aug_v2a.01089,aug_v2a.01088,aug_v2a.08349,aug_v2a.09850,aug_v2a.18634,aug_v2a.10823,aug_v2a.15170,aug_v2a.18714,aug_v2a.15685,aug_v2a.15790,aug_v2a.09298,aug_v2a.00048,aug_v2a.18713,aug_v2a.08250,aug_v2a.09851,aug_v2a.10355,aug_v2a.09849,aug_v2a.04276,aug_v2a.22133,aug_v2a.24099,aug_v2a.05560,aug_v2a.01138"
BP	GO:0006940	regulation of smooth muscle contraction	21/5334	0.005648828	"aug_v2a.24061,aug_v2a.09683,aug_v2a.01164,aug_v2a.16512,aug_v2a.04745,aug_v2a.04867,aug_v2a.09447,aug_v2a.22933,aug_v2a.01568,aug_v2a.11773,aug_v2a.06203,aug_v2a.01163,aug_v2a.00512,aug_v2a.12000,aug_v2a.03417,aug_v2a.19831,aug_v2a.09024,aug_v2a.24039,aug_v2a.00009,aug_v2a.03243,aug_v2a.11793"
BP	GO:0001658	branching involved in ureteric bud morphogenesis	26/5334	0.006420106	"aug_v2a.05605,aug_v2a.16814,aug_v2a.16598,aug_v2a.13522,aug_v2a.07327,aug_v2a.23778,aug_v2a.19183,aug_v2a.17109,aug_v2a.22993,aug_v2a.15796,aug_v2a.14366,aug_v2a.16718,aug_v2a.12033,aug_v2a.09586,aug_v2a.02301,aug_v2a.05293,aug_v2a.15665,aug_v2a.19726,aug_v2a.07859,aug_v2a.03279,aug_v2a.05114,aug_v2a.11996,aug_v2a.14702,aug_v2a.13606,aug_v2a.20449,aug_v2a.10236"
BP	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	22/5334	0.006797534	"aug_v2a.03059,aug_v2a.00549,aug_v2a.02620,aug_v2a.08960,aug_v2a.15633,aug_v2a.16202,aug_v2a.19644,aug_v2a.22794,aug_v2a.11217,aug_v2a.00234,aug_v2a.02631,aug_v2a.02630,aug_v2a.14160,aug_v2a.00233,aug_v2a.16256,aug_v2a.14760,aug_v2a.02493,aug_v2a.11936,aug_v2a.09350,aug_v2a.09023,aug_v2a.08936,aug_v2a.19242"
BP	GO:0018298	protein-chromophore linkage	22/5334	0.006797534	"aug_v2a.03955,aug_v2a.24134,aug_v2a.07397,aug_v2a.00327,aug_v2a.16488,aug_v2a.04899,aug_v2a.05445,aug_v2a.19625,aug_v2a.10282,aug_v2a.19148,aug_v2a.07519,aug_v2a.14505,aug_v2a.23667,aug_v2a.07517,aug_v2a.14506,aug_v2a.23408,aug_v2a.22681,aug_v2a.21212,aug_v2a.07056,aug_v2a.07520,aug_v2a.06796,aug_v2a.07518"
BP	GO:0009636	response to toxic substance	118/5334	0.00700669	"aug_v2a.06102,aug_v2a.21091,aug_v2a.07035,aug_v2a.12919,aug_v2a.00584,aug_v2a.13165,aug_v2a.14200,aug_v2a.01089,aug_v2a.06596,aug_v2a.17800,aug_v2a.12509,aug_v2a.10865,aug_v2a.01164,aug_v2a.10588,aug_v2a.01741,aug_v2a.04134,aug_v2a.01473,aug_v2a.17188,aug_v2a.16399,aug_v2a.06909,aug_v2a.08349,aug_v2a.09078,aug_v2a.19079,aug_v2a.21698,aug_v2a.10154,aug_v2a.19435,aug_v2a.12507,aug_v2a.12212,aug_v2a.17919,aug_v2a.00688,aug_v2a.07044,aug_v2a.10959,aug_v2a.10686,aug_v2a.12510,aug_v2a.10566,aug_v2a.09745,aug_v2a.03485,aug_v2a.07996,aug_v2a.04788,aug_v2a.05153,aug_v2a.04454,aug_v2a.11633,aug_v2a.15212,aug_v2a.05592,aug_v2a.12211,aug_v2a.19990,aug_v2a.15637,aug_v2a.12579,aug_v2a.11039,aug_v2a.21272,aug_v2a.04867,aug_v2a.20435,aug_v2a.22579,aug_v2a.13174,aug_v2a.09447,aug_v2a.06656,aug_v2a.18546,aug_v2a.09088,aug_v2a.18027,aug_v2a.04116,aug_v2a.12444,aug_v2a.23631,aug_v2a.17656,aug_v2a.15104,aug_v2a.19599,aug_v2a.12357,aug_v2a.19196,aug_v2a.07412,aug_v2a.00530,aug_v2a.19758,aug_v2a.12799,aug_v2a.22610,aug_v2a.14637,aug_v2a.23793,aug_v2a.02104,aug_v2a.09770,aug_v2a.03993,aug_v2a.03830,aug_v2a.00844,aug_v2a.19411,aug_v2a.02350,aug_v2a.05409,aug_v2a.18547,aug_v2a.12753,aug_v2a.02372,aug_v2a.09646,aug_v2a.20596,aug_v2a.01163,aug_v2a.12163,aug_v2a.05186,aug_v2a.12000,aug_v2a.18584,aug_v2a.10496,aug_v2a.08348,aug_v2a.08278,aug_v2a.15143,aug_v2a.12196,aug_v2a.20976,aug_v2a.02870,aug_v2a.05377,aug_v2a.03973,aug_v2a.20787,aug_v2a.12512,aug_v2a.03992,aug_v2a.20744,aug_v2a.19564,aug_v2a.03804,aug_v2a.24547,aug_v2a.15042,aug_v2a.14687,aug_v2a.01085,aug_v2a.03002,aug_v2a.13270,aug_v2a.02043,aug_v2a.18083,aug_v2a.01820,aug_v2a.06758,aug_v2a.06655"
BP	GO:0010038	response to metal ion	115/5334	0.008027409	"aug_v2a.01706,aug_v2a.00669,aug_v2a.15276,aug_v2a.14535,aug_v2a.00584,aug_v2a.13165,aug_v2a.16840,aug_v2a.14149,aug_v2a.01335,aug_v2a.02779,aug_v2a.01336,aug_v2a.04200,aug_v2a.03104,aug_v2a.09715,aug_v2a.01473,aug_v2a.15869,aug_v2a.10235,aug_v2a.06909,aug_v2a.07620,aug_v2a.00869,aug_v2a.19644,aug_v2a.07538,aug_v2a.22794,aug_v2a.19435,aug_v2a.15274,aug_v2a.17148,aug_v2a.16996,aug_v2a.14379,aug_v2a.02556,aug_v2a.21783,aug_v2a.06243,aug_v2a.09745,aug_v2a.02940,aug_v2a.03485,aug_v2a.09887,aug_v2a.11899,aug_v2a.17980,aug_v2a.07947,aug_v2a.21202,aug_v2a.04788,aug_v2a.05153,aug_v2a.12665,aug_v2a.18476,aug_v2a.11633,aug_v2a.00682,aug_v2a.12373,aug_v2a.17365,aug_v2a.15637,aug_v2a.04867,aug_v2a.19039,aug_v2a.20435,aug_v2a.13174,aug_v2a.10322,aug_v2a.13520,aug_v2a.08251,aug_v2a.00810,aug_v2a.18027,aug_v2a.02531,aug_v2a.04116,aug_v2a.05152,aug_v2a.21452,aug_v2a.19599,aug_v2a.13302,aug_v2a.00946,aug_v2a.22795,aug_v2a.02140,aug_v2a.19873,aug_v2a.06573,aug_v2a.01465,aug_v2a.12799,aug_v2a.02493,aug_v2a.03830,aug_v2a.06015,aug_v2a.04934,aug_v2a.09668,aug_v2a.02350,aug_v2a.18830,aug_v2a.02942,aug_v2a.23815,aug_v2a.23587,aug_v2a.09368,aug_v2a.24130,aug_v2a.09646,aug_v2a.08485,aug_v2a.02941,aug_v2a.04032,aug_v2a.12077,aug_v2a.18035,aug_v2a.21514,aug_v2a.09075,aug_v2a.01464,aug_v2a.18584,aug_v2a.02247,aug_v2a.14524,aug_v2a.14119,aug_v2a.08348,aug_v2a.08705,aug_v2a.09937,aug_v2a.20976,aug_v2a.15414,aug_v2a.05377,aug_v2a.22256,aug_v2a.18519,aug_v2a.19564,aug_v2a.03804,aug_v2a.14687,aug_v2a.24568,aug_v2a.12361,aug_v2a.12360,aug_v2a.01820,aug_v2a.18387,aug_v2a.10471,aug_v2a.16658,aug_v2a.03251,aug_v2a.22231"
BP	GO:1903510	mucopolysaccharide metabolic process	29/5334	0.008241212	"aug_v2a.05758,aug_v2a.20752,aug_v2a.24072,aug_v2a.16214,aug_v2a.04640,aug_v2a.15161,aug_v2a.00653,aug_v2a.10790,aug_v2a.12401,aug_v2a.19520,aug_v2a.16741,aug_v2a.04533,aug_v2a.07066,aug_v2a.05553,aug_v2a.09274,aug_v2a.02222,aug_v2a.06822,aug_v2a.20155,aug_v2a.05190,aug_v2a.15290,aug_v2a.10951,aug_v2a.03369,aug_v2a.12378,aug_v2a.13993,aug_v2a.14577,aug_v2a.14578,aug_v2a.01400,aug_v2a.11258,aug_v2a.10533"
BP	GO:0006936	muscle contraction	85/5334	0.009059016	"aug_v2a.24061,aug_v2a.00669,aug_v2a.05677,aug_v2a.20157,aug_v2a.09796,aug_v2a.20651,aug_v2a.20650,aug_v2a.09683,aug_v2a.13906,aug_v2a.23500,aug_v2a.03131,aug_v2a.05369,aug_v2a.23805,aug_v2a.15115,aug_v2a.10968,aug_v2a.00668,aug_v2a.08960,aug_v2a.01164,aug_v2a.04200,aug_v2a.21667,aug_v2a.11844,aug_v2a.02339,aug_v2a.05650,aug_v2a.15660,aug_v2a.18616,aug_v2a.16512,aug_v2a.08212,aug_v2a.02165,aug_v2a.08817,aug_v2a.12665,aug_v2a.04745,aug_v2a.21440,aug_v2a.04925,aug_v2a.04867,aug_v2a.17175,aug_v2a.09447,aug_v2a.12337,aug_v2a.22652,aug_v2a.14932,aug_v2a.21574,aug_v2a.05152,aug_v2a.22933,aug_v2a.01568,aug_v2a.11404,aug_v2a.05957,aug_v2a.09728,aug_v2a.11773,aug_v2a.06203,aug_v2a.00844,aug_v2a.18830,aug_v2a.06489,aug_v2a.14571,aug_v2a.11936,aug_v2a.23815,aug_v2a.11560,aug_v2a.16855,aug_v2a.08485,aug_v2a.01163,aug_v2a.00512,aug_v2a.05186,aug_v2a.12000,aug_v2a.12077,aug_v2a.18035,aug_v2a.15928,aug_v2a.01464,aug_v2a.16481,aug_v2a.14119,aug_v2a.08348,aug_v2a.12278,aug_v2a.09446,aug_v2a.03417,aug_v2a.08705,aug_v2a.15408,aug_v2a.00076,aug_v2a.09023,aug_v2a.19862,aug_v2a.19831,aug_v2a.09024,aug_v2a.24039,aug_v2a.17608,aug_v2a.12336,aug_v2a.00009,aug_v2a.03243,aug_v2a.21630,aug_v2a.11793"
BP	GO:0032787	monocarboxylic acid metabolic process	175/5334	0.009165027	"aug_v2a.00791,aug_v2a.07252,aug_v2a.09823,aug_v2a.24072,aug_v2a.21361,aug_v2a.02273,aug_v2a.11712,aug_v2a.10770,aug_v2a.13165,aug_v2a.04961,aug_v2a.14976,aug_v2a.16645,aug_v2a.24175,aug_v2a.17166,aug_v2a.22430,aug_v2a.00757,aug_v2a.13613,aug_v2a.09192,aug_v2a.13947,aug_v2a.06859,aug_v2a.20250,aug_v2a.16128,aug_v2a.18179,aug_v2a.24008,aug_v2a.15032,aug_v2a.07526,aug_v2a.16806,aug_v2a.03164,aug_v2a.13996,aug_v2a.07380,aug_v2a.21719,aug_v2a.11089,aug_v2a.20428,aug_v2a.07129,aug_v2a.16784,aug_v2a.09529,aug_v2a.00869,aug_v2a.15454,aug_v2a.23893,aug_v2a.12368,aug_v2a.12367,aug_v2a.23743,aug_v2a.12217,aug_v2a.11768,aug_v2a.11898,aug_v2a.05281,aug_v2a.06860,aug_v2a.00194,aug_v2a.20700,aug_v2a.10445,aug_v2a.12318,aug_v2a.02516,aug_v2a.09238,aug_v2a.18259,aug_v2a.00137,aug_v2a.04085,aug_v2a.09813,aug_v2a.20152,aug_v2a.20626,aug_v2a.06879,aug_v2a.06243,aug_v2a.16173,aug_v2a.11397,aug_v2a.04491,aug_v2a.24428,aug_v2a.05461,aug_v2a.10169,aug_v2a.03073,aug_v2a.14320,aug_v2a.22283,aug_v2a.15901,aug_v2a.12320,aug_v2a.05654,aug_v2a.04533,aug_v2a.10691,aug_v2a.12426,aug_v2a.11568,aug_v2a.08817,aug_v2a.17392,aug_v2a.04490,aug_v2a.17628,aug_v2a.08607,aug_v2a.18476,aug_v2a.23136,aug_v2a.15212,aug_v2a.00578,aug_v2a.11966,aug_v2a.23154,aug_v2a.01136,aug_v2a.11570,aug_v2a.16411,aug_v2a.00864,aug_v2a.19357,aug_v2a.10965,aug_v2a.23612,aug_v2a.01808,aug_v2a.03268,aug_v2a.11128,aug_v2a.10830,aug_v2a.09343,aug_v2a.08895,aug_v2a.04867,aug_v2a.14397,aug_v2a.11384,aug_v2a.16287,aug_v2a.10045,aug_v2a.11711,aug_v2a.09702,aug_v2a.20488,aug_v2a.16135,aug_v2a.12571,aug_v2a.02827,aug_v2a.09876,aug_v2a.10301,aug_v2a.02019,aug_v2a.19367,aug_v2a.24435,aug_v2a.18427,aug_v2a.23451,aug_v2a.09935,aug_v2a.03475,aug_v2a.18112,aug_v2a.22892,aug_v2a.05460,aug_v2a.19617,aug_v2a.05247,aug_v2a.09458,aug_v2a.17324,aug_v2a.09220,aug_v2a.02069,aug_v2a.08869,aug_v2a.20818,aug_v2a.00043,aug_v2a.07779,aug_v2a.14029,aug_v2a.11143,aug_v2a.10561,aug_v2a.14613,aug_v2a.19758,aug_v2a.02020,aug_v2a.07478,aug_v2a.14591,aug_v2a.18374,aug_v2a.16201,aug_v2a.21253,aug_v2a.02768,aug_v2a.05356,aug_v2a.03637,aug_v2a.12917,aug_v2a.02372,aug_v2a.03491,aug_v2a.03019,aug_v2a.10496,aug_v2a.21362,aug_v2a.21061,aug_v2a.19208,aug_v2a.06186,aug_v2a.16843,aug_v2a.10351,aug_v2a.03474,aug_v2a.15092,aug_v2a.05355,aug_v2a.03324,aug_v2a.03562,aug_v2a.23643,aug_v2a.22580,aug_v2a.03890,aug_v2a.01085,aug_v2a.13270,aug_v2a.18083,aug_v2a.04913,aug_v2a.20975,aug_v2a.11351,aug_v2a.20918,aug_v2a.19274"
BP	GO:0016053	organic acid biosynthetic process	148/5334	0.009647658	"aug_v2a.20752,aug_v2a.00791,aug_v2a.07252,aug_v2a.09947,aug_v2a.09823,aug_v2a.21361,aug_v2a.02273,aug_v2a.11712,aug_v2a.10770,aug_v2a.14976,aug_v2a.16645,aug_v2a.22367,aug_v2a.22430,aug_v2a.00757,aug_v2a.09295,aug_v2a.13613,aug_v2a.09192,aug_v2a.09756,aug_v2a.20250,aug_v2a.18179,aug_v2a.15032,aug_v2a.16806,aug_v2a.07380,aug_v2a.21719,aug_v2a.00869,aug_v2a.12617,aug_v2a.15454,aug_v2a.12368,aug_v2a.12367,aug_v2a.23743,aug_v2a.10963,aug_v2a.12217,aug_v2a.11768,aug_v2a.11898,aug_v2a.05281,aug_v2a.05130,aug_v2a.09034,aug_v2a.11582,aug_v2a.12318,aug_v2a.00137,aug_v2a.04085,aug_v2a.06879,aug_v2a.11397,aug_v2a.04491,aug_v2a.05461,aug_v2a.23892,aug_v2a.10169,aug_v2a.14320,aug_v2a.08229,aug_v2a.04533,aug_v2a.12426,aug_v2a.11568,aug_v2a.24750,aug_v2a.08817,aug_v2a.17392,aug_v2a.07821,aug_v2a.04490,aug_v2a.08607,aug_v2a.05553,aug_v2a.23136,aug_v2a.18282,aug_v2a.11966,aug_v2a.01136,aug_v2a.00737,aug_v2a.00864,aug_v2a.11103,aug_v2a.21089,aug_v2a.08452,aug_v2a.03268,aug_v2a.11039,aug_v2a.21272,aug_v2a.08895,aug_v2a.04867,aug_v2a.05838,aug_v2a.14663,aug_v2a.03158,aug_v2a.04416,aug_v2a.11711,aug_v2a.07734,aug_v2a.20488,aug_v2a.05813,aug_v2a.16135,aug_v2a.12571,aug_v2a.04415,aug_v2a.09876,aug_v2a.10301,aug_v2a.06656,aug_v2a.20987,aug_v2a.24435,aug_v2a.03475,aug_v2a.18112,aug_v2a.22892,aug_v2a.05460,aug_v2a.09237,aug_v2a.06190,aug_v2a.09458,aug_v2a.23758,aug_v2a.00146,aug_v2a.09220,aug_v2a.02069,aug_v2a.08869,aug_v2a.07317,aug_v2a.14029,aug_v2a.01062,aug_v2a.11143,aug_v2a.14613,aug_v2a.15075,aug_v2a.19758,aug_v2a.02848,aug_v2a.07478,aug_v2a.02781,aug_v2a.14591,aug_v2a.09810,aug_v2a.14314,aug_v2a.05757,aug_v2a.22675,aug_v2a.23483,aug_v2a.02768,aug_v2a.01407,aug_v2a.12917,aug_v2a.03491,aug_v2a.02979,aug_v2a.21362,aug_v2a.21061,aug_v2a.19208,aug_v2a.16843,aug_v2a.10351,aug_v2a.23050,aug_v2a.03474,aug_v2a.15092,aug_v2a.03324,aug_v2a.03562,aug_v2a.03890,aug_v2a.16124,aug_v2a.18083,aug_v2a.04913,aug_v2a.03680,aug_v2a.11351,aug_v2a.19751,aug_v2a.20918,aug_v2a.01788,aug_v2a.07333,aug_v2a.08803,aug_v2a.10447,aug_v2a.19274,aug_v2a.06655,aug_v2a.03251,aug_v2a.22231"
